earnings_date,report_time,symbol,company_name,exchange,country,fiscal_quarter_ending,consensus_eps_forecast,number_of_estimates,last_year_report_date,last_year_eps,eps_yoy_change_pct,earnings_expectation,nasdaq_market_cap,price,daily_change_pct,volume,technical_market_cap,52_week_low,52_week_high,distance_from_52w_low_pct,distance_from_52w_high_pct,rsi_14,rsi_signal,macd,macd_signal_line,macd_direction,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,trend_structure,bollinger_lower,bollinger_upper,bollinger_position,stochastic_k,stochastic_d,adx,adx_plus_di,adx_minus_di,cci_20,momentum,vwma,atr_14,atr_pct,relative_volume_10d,return_1m_pct,return_3m_pct,return_6m_pct,technical_rating_score,technical_rating,bullish_bearish_signal,moving_average_rating,oscillator_rating,future_bias_not_forecast,one_month_scenario_low,one_month_scenario_high,scenario_range_pct,data_status,earnings_source,technical_source,captured_at_utc
2026-09-10,Time not supplied,FEIM,"Frequency Electronics, Inc.",NASDAQ,United States,Jul/2026,,,N/A,0.07,,Insufficient EPS comparison,669422270.0,60.67,1.302387710803141,149550.0,678140742.0000001,26.05,80.6,132.8982725527831,-24.727047146401983,42.91709092246147,Neutral,-2.4871927206008877,-1.7049223451690327,Bearish,66.707,65.63130000000001,55.927450000000015,63.83602271850549,65.23277865878708,55.86588176049259,Mixed,51.068748051652314,82.34525194834768,Lower third,13.619244794439041,11.16904302213795,17.344467059838614,21.373773356558722,25.10595281432675,-54.507945887122496,-1.019999999999996,66.49793340694194,4.18688127605093,6.901073472970051,0.647808108452304,-13.179736691471085,-17.410835829022588,17.57751937984496,-0.15454545454545454,Sell,Neutral,Sell,Neutral,Neutral / mixed technical bias,41.483299626703314,79.85670037329669,31.62469156633704,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-FEIM/,2026-09-06T07:14:29+00:00
2026-09-17,Time not supplied,SCHL,Scholastic Corporation,NASDAQ,United States,Aug/2026,-3.4,2.0,9/18/2025,-2.52,-34.92063492063492,Forecast EPS decline,726729730.0,35.66,-6.941544885177462,455620.0,676283461.0000001,22.685,48.07,57.19638527661451,-25.816517578531318,25.06863195112416,Oversold,-1.3896954105115569,-1.1076859549260474,Bearish,40.061499999999995,42.75719999999998,37.592374999999905,39.70610283092385,41.20965056104925,37.84403686104569,Negative / mixed,36.75854813840594,43.36445186159405,At/below lower band,5.58559236957957,5.6161448058244146,23.42822802365159,11.069579020342779,31.475741031286514,-199.3914283468617,-4.480000000000004,40.02933103486374,1.4063809228489457,3.9438612530817325,1.6735710072060304,-17.377201112140874,-17.834101382488484,1.1631205673758769,-0.6484848484848484,Strong Sell,Bearish,Strong Sell,Sell,Bearish technical bias,29.215152965102853,42.10484703489714,18.073042722650428,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-17,https://www.tradingview.com/symbols/NASDAQ-SCHL/,2026-09-06T07:14:29+00:00
2026-09-10,After hours,LPTH,"LightPath Technologies, Inc.",NASDAQ,United States,Jun/2026,-0.02,1.0,9/25/2025,-0.07,71.42857142857143,Forecast EPS growth,605289860.0,9.67,0.31120331950206803,2485990.0,641708957.0,5.17,18.94,87.04061895551258,-48.944033790918695,37.83763226491094,Neutral,-0.7418868463354595,-0.25688807961199467,Bearish,12.548999999999994,12.292900000000005,11.890125000000003,11.700294853376299,12.346353379540048,11.399907803024774,Negative / mixed,8.858336644991802,16.239663355008187,Lower third,10.328195232457409,6.633790845651535,20.146452788264195,18.628384057777442,33.17892862490154,-124.9861079220206,-4.75,12.216713622886736,1.1159770599830239,11.540610754736544,0.6394425766810096,-21.06122448979592,-41.92192192192192,-11.202938475665754,-0.35454545454545455,Sell,Bearish,Strong Sell,Neutral,Bearish technical bias,4.5559506487935195,14.78404935120648,52.88572234960166,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-LPTH/,2026-09-06T07:14:29+00:00
2026-10-01,Time not supplied,ANGO,"AngioDynamics, Inc.",NASDAQ,United States,Aug/2026,-0.1,2.0,10/02/2025,-0.1,0.0,Forecast EPS broadly flat,639412030.0,15.2,-1.745313510019401,527438.0,628252318.0,9.39,16.29,61.874334398296035,-6.691221608348674,46.97584451085667,Neutral,0.2599322150631522,0.409734180616447,Bearish,15.760499999999999,14.612499999999997,12.229624999999977,15.533806462590515,14.680675997619806,12.546623096319179,Positive / mixed,15.374833045231615,16.146166954768383,At/below lower band,28.684303121445243,42.538554682786476,30.577590410304595,18.572287076974632,20.404135248831494,-298.800395515003,-0.5500000000000007,15.734404522651719,0.5107108472653034,3.3599397846401535,1.957579190138728,-0.4584151931892619,26.245847176079735,41.001855287569576,-0.1575757575757576,Sell,Neutral,Sell,Sell,Neutral / mixed technical bias,12.859628884171716,17.540371115828282,15.397178393607128,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-01,https://www.tradingview.com/symbols/NASDAQ-ANGO/,2026-09-06T07:14:29+00:00
2026-09-10,Pre-market,MCFT,"MasterCraft Boat Holdings, Inc.",NASDAQ,United States,Jun/2026,0.56,2.0,8/27/2025,0.36,55.55555555555558,Forecast EPS growth,379809824.0,24.15,3.5147878268324058,117372.0,590113381.0,17.19,28.44,40.48865619546247,-15.084388185654019,48.72463020442709,Neutral,-0.26498198642145354,-0.1259533034956169,Bearish,24.434999999999942,24.492900000000027,22.36787499999999,24.191080166396567,24.228635144205942,22.79780062313391,Mixed,22.984007236402622,25.88599276359726,Middle third,29.387961557915986,20.89773740001356,14.043574876959793,16.167681984400907,20.077384008847645,-67.17471069715445,-1.3100000000000023,24.44282101426893,0.9327994609485287,3.8625236478199954,0.6802095823478855,-3.5928143712574934,8.247422680412372,20.689655172413776,,Unavailable,Neutral,Unavailable,Unavailable,Insufficient technical data,19.87537586198936,28.424624138010635,17.70030698969208,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-MCFT/,2026-09-06T07:14:29+00:00
2026-10-06,Time not supplied,VLGEA,"Village Super Market, Inc.",NASDAQ,United States,Jul/2026,,3.0,N/A,1.05,,Insufficient EPS comparison,646138110.0,43.37,-0.595920238368107,35057.0,579553950.0,30.08,48.205,44.182180851063826,-10.030079867233688,50.630491077902036,Neutral,0.07707413757548665,0.10476806203897022,Bearish,43.17149999999998,43.1898,40.54275000000005,43.347401918959335,43.14963638256265,40.953994829505184,Positive / mixed,41.77025376895956,44.5727462310404,Middle third,48.77192982456145,45.03871619346878,13.165966230606843,17.26608952807518,19.970243704402712,28.920168404631447,-0.730000000000004,43.377484625278406,1.2923283009167892,2.9797747311892766,0.4298002349023733,-2.626852267624611,11.405086051887999,9.68639352554375,0.17575757575757575,Buy,Neutral,Strong Buy,Sell,Neutral / mixed technical bias,37.44780773831514,49.29219226168485,13.655043259591551,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-10-06,https://www.tradingview.com/symbols/NASDAQ-VLGEA/,2026-09-06T07:14:29+00:00
2026-09-28,Time not supplied,EBF,"Ennis, Inc.",NYSE,United States,Aug/2026,,2.0,N/A,0.51,,Insufficient EPS comparison,538853180.0,21.46,0.7511737089201884,95235.0,542900876.0000001,16.3,22.94,31.656441717791406,-6.451612903225811,46.27098411031791,Neutral,-0.1310872053662493,-0.05114301184259742,Bearish,21.748999999999974,21.640400000000042,20.362099999999963,21.583954648173343,21.525155253653246,20.60540710083177,Mixed,20.890981352178237,22.60701864782171,Middle third,17.481351102170816,10.665646074965508,16.050776191019736,21.32205330142001,20.028872454036833,-68.21678379770374,-0.10999999999999943,21.79594712447701,0.4000654868523516,1.8642380561619365,0.6166847762036798,-4.110813226094719,4.124211547792341,1.996197718631187,0.045454545454545456,Neutral,Neutral,Unavailable,Neutral,Neutral / mixed technical bias,19.62666962355974,23.293330376440263,8.54301200577941,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-28,https://www.tradingview.com/symbols/NYSE-EBF/,2026-09-06T07:14:29+00:00
2026-09-10,After hours,IBEX,IBEX Limited,NASDAQ,United States,Jun/2026,,2.0,N/A,0.76,,Insufficient EPS comparison,527665056.0,39.17,-0.6089824917533492,106274.0,524451659.99999994,25.94,42.99,51.00231303006939,-8.885787392416844,67.46244306509254,Neutral,1.0824794676032639,0.8956541638863569,Bullish,36.97999999999999,35.23490000000003,32.96857499999999,37.29916029538759,35.485345058317044,32.80530640005124,Bullish alignment,34.32498964220342,39.63501035779656,Upper third,93.24762074463952,93.13620563167302,18.42398436063394,24.07603646538497,19.566303456833012,117.49603732726104,2.6099999999999994,36.8933079313595,1.1806639022363505,3.0142044989439634,1.113587519738793,7.10965272080941,31.354795439302485,32.554991539763115,0.2181818181818182,Buy,Bullish,Strong Buy,Sell,Bullish technical bias,33.759518297699984,44.58048170230002,13.812820276487153,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-IBEX/,2026-09-06T07:14:29+00:00
2026-09-08,Time not supplied,GTEN,"Gores Holdings X, Inc.",NASDAQ,United States,Jun/2026,,7.0,N/A,,,Insufficient EPS comparison,,10.68,0.09372071227741131,3045.0,481400999.9999999,10.15,10.99,5.221674876847282,-2.820746132848051,62.864681301266934,Neutral,0.058405292500513184,0.04731767749874608,Bullish,10.555674999999995,10.480564000000006,10.3551995,10.581435194825787,10.499792629796158,10.370453238729203,Bullish alignment,10.370206330137727,10.741143669862264,Upper third,43.95833333333332,41.47817460317458,27.490020395654074,37.328018894713686,29.762411275283593,63.905446218722076,0.17999999999999972,10.514408245949792,0.08576710049922132,0.8030627387567539,0.019794231005501428,1.9083969465648787,3.18840579710145,3.790087463556857,0.4666666666666667,Buy,Bullish,Strong Buy,Unavailable,Bullish technical bias,10.286965769825434,11.073034230174565,3.680095788151371,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-08,https://www.tradingview.com/symbols/NASDAQ-GTEN/,2026-09-06T07:14:29+00:00
2026-09-16,Time not supplied,RZLT,"Rezolute, Inc.",NASDAQ,United States,Jun/2026,-0.13,2.0,9/17/2025,-0.26,50.0,Forecast EPS growth,437167168.0,4.58,0.8810572687224677,716948.0,441018854.0,1.07,11.4565,328.03738317757006,-60.02269454021734,44.770125721389846,Neutral,-0.04153689888457901,-0.00467178906005989,Bearish,4.727000000000002,4.814400000000002,4.1251000000000015,4.72043885340726,4.65218914420941,4.518718985229568,Mixed,4.363511348182736,5.090488651817268,Lower third,10.788381742738602,10.62325541917203,16.29443713588831,20.810297555157845,19.29969353939112,-86.26529242839057,-0.5099999999999998,4.826865139253423,0.27083887614786467,5.9135125796476995,0.4416621475663913,-8.946322067594435,1.3274336283185952,50.6578947368421,-0.08787878787878788,Neutral,Neutral,Sell,Neutral,Neutral / mixed technical bias,3.3388603489156408,5.821139651084359,27.09911901930916,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-16,https://www.tradingview.com/symbols/NASDAQ-RZLT/,2026-09-06T07:14:29+00:00
2026-09-28,Time not supplied,BNTC,Benitec Biopharma Inc.,NASDAQ,United States,Jun/2026,-0.25,2.0,9/22/2025,-0.42,40.476190476190474,Forecast EPS growth,427367904.0,12.68,1.9292604501607735,44994.0,435612987.99999994,9.85,16.76,28.730964467005073,-24.343675417661103,50.13875872700272,Neutral,-0.008860515864435925,0.049284068042279236,Bearish,12.838500000000016,12.680000000000014,12.101575000000011,12.684852217916234,12.54792946983872,12.32102756602033,Mixed,11.987823210615117,13.689176789384915,Middle third,42.08522585291996,37.13650149686658,11.735154661067384,20.126367708079204,18.205302982246284,-50.38892357895245,-0.8000000000000007,12.719718974939887,0.7895892898604464,6.227044872716454,0.37438623672519666,-0.7824726134585263,15.693430656934295,21.45593869731801,0.18787878787878787,Buy,Neutral,Buy,Neutral,Neutral / mixed technical bias,9.061647311288077,16.298352688711923,28.535904485109803,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-28,https://www.tradingview.com/symbols/NASDAQ-BNTC/,2026-09-06T07:14:29+00:00
2026-09-09,Pre-market,CAL,"Caleres, Inc.",NYSE,United States,Jul/2026,0.37,3.0,9/04/2025,0.35,5.71428571428572,Forecast EPS broadly flat,406771808.0,12.43,2.642444260941373,405649.0,417520488.0,8.8,16.14,41.249999999999986,-22.986369268897157,45.52725288784921,Neutral,-0.25986616890837766,-0.113699889322806,Bearish,13.060999999999988,12.7458,12.52777499999998,12.782529429885926,12.883495814194685,13.127382201944892,Negative / mixed,11.626065855169326,14.495934144830649,Lower third,23.252688172043012,16.47670250896058,15.921161823676114,17.580308247645636,24.595632925673016,-93.75500671154849,-1.1899999999999995,12.983663234975833,0.6456045301716493,5.193922205725256,0.7922596829156634,-13.680555555555559,-12.464788732394362,12.999999999999998,-0.49090909090909096,Sell,Bearish,Strong Sell,Sell,Bearish technical bias,9.471468371482015,15.388531628517985,23.801541661447985,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-09,https://www.tradingview.com/symbols/NYSE-CAL/,2026-09-06T07:14:29+00:00
2026-09-23,Time not supplied,SFIX,"Stitch Fix, Inc.",NASDAQ,United States,Jul/2026,-0.06,4.0,9/24/2025,,,Insufficient EPS comparison,409617376.0,3.05,-0.6514657980456032,1279838.0,406948835.99999994,2.95,5.94,3.3898305084745672,-48.65319865319866,34.911653914754254,Neutral,-0.2029334004063026,-0.18882308160321074,Bearish,3.319749999999999,3.6872000000000003,3.9578250000000024,3.312545693943517,3.5471810006786133,3.848784411329329,Bearish alignment,2.814789853057662,3.824710146942336,Lower third,12.368421052631547,10.578691615986138,28.086327956691946,15.409149484260352,30.040418451306845,-94.54973765927829,-0.29000000000000004,3.315862201835086,0.160520349336833,5.262962273338788,0.8725010928095992,-29.561200923787535,-16.666666666666675,-3.1746031746031775,-0.5363636363636364,Strong Sell,Bearish,Strong Sell,Sell,Bearish technical bias,2.314403348583208,3.7855966514167916,24.11792299727186,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-23,https://www.tradingview.com/symbols/NASDAQ-SFIX/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,RLGT,"Radiant Logistics, Inc.",AMEX,United States,Jun/2026,,2.0,N/A,0.11,,Insufficient EPS comparison,393854304.0,8.44,0.3567181926278164,137603.0,395259233.0,5.78,9.675,46.020761245674734,-12.76485788113696,45.87729432901487,Neutral,-0.08823319914351302,-0.08007054634736947,Bearish,8.533,8.828600000000002,7.778900000000002,8.527253084864126,8.630845925823683,7.957715993105521,Mixed,8.2015727832539,8.8644272167461,Middle third,25.958953131752025,18.90280767727789,15.519664091037836,24.12449058876305,23.04124653223056,-52.69709255022629,0.009999999999999787,8.506561581474532,0.25784732676688754,3.0550631133517485,0.8928111453621873,-0.9389671361502356,-1.516919486581106,17.87709497206703,-0.26666666666666666,Sell,Neutral,Strong Sell,Unavailable,Neutral / mixed technical bias,7.258395107348724,9.621604892651275,14.00005796980184,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/AMEX-RLGT/,2026-09-06T07:14:29+00:00
2026-09-10,Pre-market,SHOE,"Shoe Station Group, Inc.",NASDAQ,United States,Jul/2026,0.32,1.0,9/04/2025,0.7,-54.285714285714285,Forecast EPS decline,370615360.0,14.07,3.076923076923076,1020314.0,382018896.0,12.7799,25.21,10.094758174946605,-44.18881396271321,44.215874001401914,Neutral,-0.49085009142360114,-0.36674918487434516,Bearish,14.744999999999996,14.985399999999997,17.241950000000024,14.436536086065612,15.081837839771259,17.249089641776227,Bearish alignment,12.855243401916312,16.63475659808368,Lower third,30.42086632115567,20.349302913291343,26.269826626146763,15.87058199851851,27.23652894163037,-72.8370273648771,-1.4000000000000004,14.316205053178658,0.6599764986267296,4.690664524710232,1.036329329830264,-10.496183206106872,-18.15008726003491,-28.396946564885486,-0.31212121212121213,Sell,Bearish,Strong Sell,Neutral,Bearish technical bias,11.045607738151093,17.094392261848906,21.495325244128693,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-10,https://www.tradingview.com/symbols/NASDAQ-SHOE/,2026-09-06T07:14:29+00:00
2026-09-17,Time not supplied,ABAT,American Battery Technology Company,NASDAQ,United States,Jun/2026,,2.0,N/A,-0.1,,Insufficient EPS comparison,371047200.0,2.78,2.205882352941162,2777119.0,379232064.99999994,2.0,11.49,38.99999999999999,-75.80504786771105,58.21633476154665,Neutral,0.06796905721060842,0.03299602930563873,Bullish,2.566250000000003,2.5013,3.324875000000002,2.5830436499355343,2.6165430560452934,3.019257570443486,Mixed,2.2998879343826975,2.832612065617308,Upper third,88.74561033853071,86.60250541849568,16.174033211852862,21.687360527854292,12.58339889543183,139.08402873169914,0.20999999999999996,2.575419995370418,0.1638241786329276,5.892956065932648,0.7414126100204361,18.8034188034188,-22.56267409470752,-15.24390243902439,0.15454545454545454,Buy,Neutral,Buy,Neutral,Neutral / mixed technical bias,2.029263300750642,3.5307366992493576,27.004917239185534,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-17,https://www.tradingview.com/symbols/NASDAQ-ABAT/,2026-09-06T07:14:29+00:00
2026-09-07,Time not supplied,AIV,Apartment Investment and Management Company,NYSE,United States,Jun/2026,,1.0,N/A,,,Insufficient EPS comparison,368901728.0,2.56,0.7874015748031503,792190.0,371806437.0,2.49,8.03,2.8112449799196693,-68.11955168119552,41.13372004639792,Neutral,-0.048503858717652726,-0.056148394781052414,Bullish,2.5829999999999975,2.6896000000000027,4.268250000000006,2.586337541382006,2.7736827556866492,4.168455201897619,Bearish alignment,2.5029750039048952,2.6630249960951,Middle third,37.96296296296293,33.410493827160415,25.719217203021678,17.58128196917437,19.075684807210884,-53.459736396695554,-0.06000000000000005,2.564330867079437,0.05508201685142073,2.151641283258622,0.5630565157520799,-3.7593984962406046,-16.61237785016286,-40.74074074074075,-0.17575757575757575,Sell,Neutral,Strong Sell,Buy,Neutral / mixed technical bias,2.3075824883475313,2.812417511652469,9.860059048924555,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-07,https://www.tradingview.com/symbols/NYSE-AIV/,2026-09-06T07:14:29+00:00
2026-09-21,Time not supplied,VALU,"Value Line, Inc.",NASDAQ,United States,Jul/2026,,2.0,N/A,0.69,,Insufficient EPS comparison,357514144.0,38.61,1.338582677165349,2312.0,362249592.00000006,32.0,41.18,20.65625,-6.240893637688194,54.73424505749134,Neutral,0.26214473866987476,0.10853435709510204,Bullish,37.48675000000013,37.966599999999865,36.519071000000025,37.56052525744355,37.181016394892694,36.93092542141973,Positive / mixed,35.38861207556309,39.58488792443717,Upper third,54.11688296772744,55.55958915899249,31.661696666190664,41.709508663191805,11.510562455115865,109.19059716837853,1.8800000000000026,38.047469070318535,1.7461683561521857,4.522580565014726,0.7092677240236832,2.725238588080032,20.130678282513998,6.539735099337741,0.603030303030303,Strong Buy,Bullish,Strong Buy,Buy,Bullish technical bias,30.608051331796,46.611948668204,20.725067775716134,Complete,https://www.nasdaq.com/market-activity/earnings?date=2026-09-21,https://www.tradingview.com/symbols/NASDAQ-VALU/,2026-09-06T07:14:29+00:00
